village_id,village_name,district,state,latitude,longitude,area_sq_km,avg_solar_irradiance_kwh_m2_day,annual_sun_hours,seasonal_solar_variation_percent,avg_temperature_c,rainfall_mm_year,cloud_cover_percent,population,households,estimated_annual_electricity_demand_kwh,agricultural_demand_kwh,public_facility_demand_kwh,grid_connected,grid_reliability_percent,avg_daily_power_hours,outage_hours_month,distance_to_grid_km,existing_solar_capacity_kw,existing_solar_project,solar_pumps_count,existing_solar_generation_kwh_year,recommended_capacity_kw,installation_cost_inr,maintenance_cost_inr_year,panel_efficiency_percent,system_efficiency_percent,expected_annual_generation_kwh,electricity_value_inr_kwh,degradation_rate_percent,project_lifetime_years
V14531,Village_4531,District_18,Bihar,14.507081,94.009034,23.66,6.3,2424.0,7.3,28.85,1432.0,47.09,2750,540,1356300.0,345986.0,103506.0,True,94.44,21.48,59.63,4.1,134.98,False,19,166243.0,817.21,59619978.0,1210219.0,19.31,81.19,1473065.0,6.15,0.52,25
V14532,Village_4532,District_8,Tamil Nadu,15.726168,94.97351,49.76,4.77,2631.0,23.66,26.73,458.0,44.15,40401,7365,24530186.0,13337787.0,2446125.0,True,86.01,23.08,43.48,0.74,148.99,False,10,213236.0,1000.0,64348097.0,1850444.0,21.93,82.02,1565812.0,6.55,0.8,20
V14533,Village_4533,District_28,Bihar,21.143605,83.914103,29.52,5.37,2329.0,29.97,24.69,319.0,49.96,22045,4931,12689652.0,6113632.0,1430267.0,False,0.0,7.11,202.75,20.32,119.06,False,3,204344.0,1000.0,52365758.0,963795.0,20.21,90.15,1785538.0,5.25,0.45,23
V14534,Village_4534,District_7,Rajasthan,18.960029,73.861947,57.82,6.18,2261.0,13.68,32.9,469.0,51.05,44470,11631,28913834.0,7830972.0,3407743.0,True,80.12,20.97,67.59,6.05,14.99,False,17,18542.0,1000.0,64998741.0,831174.0,19.03,88.34,1896040.0,8.77,0.92,21
V14535,Village_4535,District_13,Andhra Pradesh,14.028324,69.344549,57.64,5.77,3021.0,15.12,28.6,137.0,26.2,32125,7804,12219524.0,6686409.0,1137173.0,True,76.34,22.96,72.87,3.4,116.89,False,7,187013.0,1000.0,46782293.0,1250714.0,22.63,78.3,1865886.0,8.11,0.7,22
V14536,Village_4536,District_19,Telangana,21.535356,84.939877,32.42,4.58,2884.0,12.09,34.95,1792.0,46.63,6029,1259,2938841.0,493075.0,103501.0,False,0.0,2.75,96.46,12.63,133.34,True,6,226253.0,1000.0,69049234.0,1058053.0,19.29,78.2,1260861.0,5.6,0.77,22
V14537,Village_4537,District_23,Tamil Nadu,26.850184,74.18652,34.33,4.43,2631.0,28.87,27.68,1698.0,20.52,14923,2962,6424861.0,3490130.0,476987.0,False,0.0,10.33,139.89,32.21,51.44,False,9,77889.0,1000.0,68249975.0,1805390.0,17.94,81.59,1183385.0,6.51,0.93,20
V14538,Village_4538,District_16,Telangana,19.919566,76.838692,32.81,5.66,2363.0,14.6,29.13,1078.0,38.67,18909,4582,10066785.0,4360334.0,849265.0,True,67.62,18.37,76.84,14.15,80.58,False,15,133663.0,1000.0,72864873.0,860128.0,23.53,80.46,1955606.0,6.53,0.59,25
V14539,Village_4539,District_5,Maharashtra,32.229855,77.468758,19.62,5.46,2762.0,29.6,33.75,1363.0,19.88,4654,1115,2498185.0,565755.0,91478.0,False,0.0,10.26,239.47,33.97,137.14,False,4,236704.0,1000.0,60870632.0,1884415.0,17.49,89.26,1555615.0,8.83,0.48,25
V14540,Village_4540,District_9,Uttar Pradesh,14.958389,86.900955,39.53,5.14,2362.0,20.64,33.17,116.0,31.36,41994,10476,22084312.0,5235316.0,1152784.0,False,0.0,3.04,226.65,17.73,118.63,False,3,205189.0,1000.0,61868906.0,902173.0,17.5,91.35,1499590.0,8.91,0.96,22
V14541,Village_4541,District_19,Bihar,34.582286,74.436193,29.61,4.47,2946.0,10.28,19.0,179.0,12.02,11683,2743,7568082.0,3265618.0,608402.0,True,71.61,8.27,68.7,0.77,42.92,False,12,59824.0,1000.0,63445150.0,1971705.0,17.87,84.01,1224689.0,6.93,0.56,23
V14542,Village_4542,District_27,Telangana,18.577373,96.404539,10.42,4.52,2930.0,14.82,27.89,919.0,35.33,16547,3146,9758909.0,4136678.0,316329.0,True,65.33,9.5,31.17,14.52,123.78,False,3,189856.0,1000.0,65544189.0,2334894.0,22.32,77.99,1435934.0,5.57,0.84,21
V14543,Village_4543,District_9,Madhya Pradesh,26.705493,93.507952,3.53,6.2,3015.0,30.08,30.8,967.0,31.84,36592,7549,20966487.0,11490067.0,1251448.0,False,0.0,2.07,78.26,29.25,111.34,False,16,174754.0,1000.0,64532361.0,898433.0,22.11,84.61,2116728.0,6.54,0.93,25
V14544,Village_4544,District_7,Rajasthan,23.471778,75.494056,36.95,4.58,3045.0,27.22,20.86,662.0,59.59,14284,2841,5354402.0,1577374.0,592840.0,True,95.6,9.61,30.49,9.33,147.12,True,0,221212.0,1000.0,63172855.0,2470072.0,21.79,79.11,1440844.0,7.57,0.31,25
V14545,Village_4545,District_11,Madhya Pradesh,28.534855,89.134104,52.96,6.19,2606.0,20.96,30.79,1516.0,32.52,19300,3632,10348780.0,4201267.0,729365.0,True,67.89,21.82,20.48,8.92,79.74,True,17,133009.0,1000.0,50550751.0,747310.0,18.63,88.78,1868450.0,5.24,0.56,24
V14546,Village_4546,District_16,Bihar,18.542706,77.735561,54.48,5.01,2761.0,11.39,30.12,1130.0,40.58,30276,7270,10098850.0,2225328.0,1020968.0,True,84.36,22.09,75.87,10.97,130.3,False,7,201401.0,1000.0,58369238.0,2233353.0,18.63,81.32,1385195.0,8.86,0.9,25
V14547,Village_4547,District_26,Rajasthan,30.519983,86.039629,41.31,5.89,2235.0,29.74,30.6,200.0,51.24,26028,5532,10057661.0,3213866.0,524212.0,True,97.7,23.66,54.07,9.83,15.71,False,14,21255.0,1000.0,66947594.0,2148250.0,23.21,84.87,2117422.0,7.14,0.71,22
V14548,Village_4548,District_26,Bihar,12.813653,95.148435,25.63,6.22,2580.0,12.01,21.12,551.0,52.41,35250,8788,13866385.0,2986781.0,1588635.0,True,71.57,9.52,22.72,14.37,55.61,False,4,77727.0,1000.0,65362513.0,1765782.0,16.04,76.1,1385614.0,6.77,0.67,25
V14549,Village_4549,District_11,Telangana,16.180273,86.477718,49.32,5.83,3282.0,29.37,24.01,146.0,40.61,8310,1781,4510786.0,2032077.0,357925.0,True,76.24,17.63,4.39,10.94,83.39,True,19,145064.0,1000.0,55493387.0,1213209.0,23.72,82.42,2080074.0,8.81,0.97,24
V14550,Village_4550,District_18,Telangana,8.143486,82.950213,46.02,4.59,2476.0,27.8,20.03,1615.0,21.55,1842,375,841282.0,383552.0,26848.0,True,84.73,20.48,32.31,4.34,69.95,True,15,110169.0,630.42,36665184.0,559333.0,23.61,77.25,963163.0,5.28,0.88,24
V14551,Village_4551,District_20,Tamil Nadu,30.133935,83.332376,25.47,4.65,2587.0,7.6,26.27,1276.0,11.17,40535,9219,20146230.0,8588108.0,1283064.0,True,78.0,9.69,64.44,2.24,148.73,True,11,223758.0,1000.0,50676478.0,1314344.0,21.79,78.37,1449182.0,8.96,0.72,21
V14552,Village_4552,District_30,Uttar Pradesh,29.756154,82.001592,17.01,5.95,2777.0,23.95,31.49,820.0,41.74,33375,7007,15451527.0,4012641.0,724144.0,True,84.61,19.6,17.87,14.72,27.84,False,9,34515.0,1000.0,71776759.0,2728336.0,17.0,77.92,1438393.0,4.75,0.55,25
V14553,Village_4553,District_18,Karnataka,29.732187,87.899786,56.83,6.38,2390.0,30.29,32.04,840.0,51.64,34015,8280,17952769.0,5437060.0,602059.0,True,81.1,11.87,62.69,6.13,60.05,False,2,92566.0,1000.0,62569807.0,1979713.0,19.69,89.44,2050506.0,4.86,0.74,22
V14554,Village_4554,District_30,Rajasthan,25.911265,73.515454,3.81,5.24,2572.0,21.85,33.68,1532.0,22.17,20539,5187,12681130.0,3290028.0,1420635.0,True,88.03,16.36,51.77,2.59,14.04,True,17,19645.0,1000.0,56819554.0,1151078.0,17.72,80.75,1368360.0,4.9,0.8,23
V14555,Village_4555,District_1,Rajasthan,28.779282,86.602598,5.7,4.59,3009.0,16.76,18.27,692.0,26.84,13237,2877,6416370.0,2183152.0,746358.0,True,97.98,10.46,42.13,9.35,73.66,True,17,92524.0,1000.0,54204610.0,1809156.0,17.66,81.91,1211723.0,7.99,0.5,22
V14556,Village_4556,District_3,Maharashtra,27.030113,69.451014,14.93,5.76,3053.0,25.37,19.87,149.0,43.05,8695,1918,3558073.0,1124334.0,349184.0,False,0.0,6.43,62.73,15.8,118.03,True,11,196106.0,1000.0,63026267.0,1456288.0,16.57,81.29,1415940.0,6.22,0.53,20
V14557,Village_4557,District_8,Maharashtra,10.988361,93.49221,37.7,5.41,2675.0,27.96,32.68,845.0,57.87,14483,4097,8821861.0,1611377.0,1000609.0,True,86.17,12.83,5.05,2.36,27.93,False,11,47474.0,1000.0,49230645.0,1287507.0,21.98,87.61,1901260.0,8.48,0.5,20
V14558,Village_4558,District_7,Uttar Pradesh,17.178582,84.240144,27.19,6.35,2539.0,29.44,34.52,993.0,49.47,30087,6811,17343019.0,7884946.0,1734484.0,True,76.65,20.98,37.75,4.59,8.84,False,1,11338.0,1000.0,45427509.0,954474.0,21.41,77.95,1934057.0,5.97,0.7,21
V14559,Village_4559,District_9,Bihar,31.973501,91.134206,11.61,4.68,3292.0,26.73,34.68,929.0,11.5,1935,552,779389.0,415292.0,38166.0,True,72.82,21.6,29.83,6.04,20.22,False,0,35590.0,542.61,26016754.0,806471.0,17.27,86.88,695358.0,6.5,0.9,21
V14560,Village_4560,District_11,Gujarat,32.81177,71.920962,41.67,6.04,3251.0,6.45,27.86,975.0,53.62,23806,5920,15077099.0,7168741.0,1729302.0,True,95.15,14.52,16.91,11.94,103.85,False,3,145652.0,1000.0,57817130.0,1581295.0,17.56,87.2,1687877.0,4.98,0.4,20
V14561,Village_4561,District_9,Madhya Pradesh,13.222267,91.143434,23.14,5.09,2931.0,5.05,25.45,830.0,14.19,31677,7131,14658735.0,5883606.0,1136085.0,True,68.77,20.01,44.95,4.86,119.32,False,1,176769.0,1000.0,72668284.0,2092626.0,23.34,89.11,1932004.0,8.81,0.4,20
V14562,Village_4562,District_12,Uttar Pradesh,30.977961,88.468047,42.95,5.38,2203.0,23.64,23.61,1373.0,33.57,969,260,371501.0,76879.0,11332.0,True,89.83,23.57,30.24,9.56,6.03,False,18,9984.0,288.57,16741511.0,584880.0,21.26,88.62,533816.0,6.59,0.64,25
V14563,Village_4563,District_14,Madhya Pradesh,11.9264,84.52957,56.08,4.99,3192.0,29.95,33.06,1097.0,44.69,36648,9012,13215312.0,6205933.0,1310595.0,False,0.0,10.31,43.62,19.54,25.45,False,12,39494.0,1000.0,58110596.0,1656834.0,19.69,77.83,1395585.0,7.94,0.78,23
V14564,Village_4564,District_30,Karnataka,28.31668,83.583134,25.0,5.15,2246.0,12.23,20.76,703.0,47.43,8447,1782,5334434.0,2093165.0,360190.0,True,65.58,13.39,27.64,6.83,72.72,False,13,111877.0,1000.0,74955163.0,2584386.0,17.98,76.22,1288038.0,6.96,0.67,21
V14565,Village_4565,District_17,Rajasthan,18.810775,82.678023,37.72,5.05,3060.0,19.2,31.74,1549.0,29.83,43541,8876,15384163.0,4129586.0,1573828.0,False,0.0,3.62,131.65,20.96,143.31,False,4,181907.0,1000.0,73651722.0,2825213.0,22.35,84.87,1748179.0,5.52,0.66,21
V14566,Village_4566,District_8,Karnataka,25.573248,72.841201,6.23,6.23,2757.0,5.14,33.06,1055.0,10.6,39872,9484,13522038.0,4833851.0,697806.0,True,85.09,19.94,72.12,12.92,3.22,False,2,4512.0,1000.0,53553346.0,581029.0,20.71,88.46,2082946.0,6.5,0.54,20
V14567,Village_4567,District_17,Gujarat,11.834132,86.065307,12.38,5.27,2581.0,13.63,21.45,318.0,54.23,35960,7825,17150127.0,3046396.0,1482182.0,True,87.76,18.34,67.66,1.63,114.74,False,8,152678.0,1000.0,58528597.0,1447538.0,16.61,81.07,1295100.0,5.17,0.77,24
V14568,Village_4568,District_8,Maharashtra,20.343859,83.714717,41.08,5.51,2221.0,9.97,33.25,725.0,39.09,5181,1248,2121824.0,789316.0,254230.0,True,89.39,14.37,21.14,4.24,78.36,False,8,98199.0,1000.0,61230073.0,1880368.0,16.33,88.74,1457203.0,6.09,0.47,24
V14569,Village_4569,District_3,Karnataka,17.090379,74.892492,55.51,5.19,2253.0,23.75,19.96,165.0,39.82,15027,3980,8304463.0,1696138.0,671253.0,True,95.7,23.33,29.95,9.97,17.85,False,13,23768.0,1000.0,72056264.0,2593475.0,16.85,77.0,1228912.0,6.05,1.0,21
V14570,Village_4570,District_25,Gujarat,16.244573,91.947916,58.05,5.98,3276.0,17.76,33.9,828.0,22.16,1235,289,764981.0,125562.0,46971.0,False,0.0,3.73,249.14,23.26,105.08,False,17,184679.0,540.56,36822864.0,847971.0,22.36,84.27,1111611.0,5.1,0.73,24
V14571,Village_4571,District_3,Gujarat,13.150485,76.096602,32.76,5.88,2647.0,20.29,18.82,1075.0,30.23,31482,5839,14423420.0,2186129.0,799232.0,True,88.18,15.65,32.44,6.01,120.23,False,0,203238.0,1000.0,51848469.0,678791.0,22.75,81.6,1992103.0,5.83,0.58,25
V14572,Village_4572,District_22,Bihar,19.724603,69.624199,45.19,4.92,2918.0,20.74,26.59,896.0,30.67,10628,2660,4731961.0,1428377.0,465092.0,True,83.21,14.27,52.98,6.54,132.78,False,17,202122.0,1000.0,61167082.0,2386935.0,22.48,77.87,1571790.0,8.82,0.64,22
V14573,Village_4573,District_22,Madhya Pradesh,16.628034,90.540691,54.73,6.2,2356.0,7.22,30.97,1371.0,13.97,21566,6016,9256001.0,2520184.0,706713.0,True,94.83,22.87,45.17,13.73,81.99,False,12,126398.0,1000.0,47889797.0,536441.0,22.31,79.75,2013190.0,4.68,0.72,21
V14574,Village_4574,District_16,Bihar,10.649129,84.649788,52.34,5.23,3111.0,13.48,33.96,893.0,54.08,19912,4093,7666167.0,3206873.0,387483.0,True,82.21,19.02,45.2,6.39,117.52,False,17,188013.0,1000.0,51399959.0,1249865.0,22.39,91.91,1964181.0,8.91,0.83,24
V14575,Village_4575,District_14,Karnataka,22.11327,78.974904,12.7,4.59,2306.0,26.8,25.02,343.0,21.08,19728,4331,10243367.0,4072767.0,1017444.0,True,65.12,16.51,76.0,14.02,14.14,False,4,23701.0,1000.0,65182554.0,837953.0,22.9,75.24,1443311.0,4.81,0.73,25
V14576,Village_4576,District_28,Tamil Nadu,14.015659,75.046269,32.44,4.69,2621.0,26.7,18.46,200.0,40.17,27808,7693,12644929.0,3394106.0,685321.0,True,66.1,12.1,36.1,7.81,87.79,False,7,155733.0,1000.0,58442659.0,1463792.0,16.97,76.58,1112328.0,6.06,0.32,21
V14577,Village_4577,District_13,Maharashtra,33.14803,72.715029,50.02,4.77,2360.0,6.28,18.37,254.0,53.89,35869,6964,17894741.0,8902403.0,1063029.0,True,71.09,18.41,30.02,1.76,28.18,False,19,46845.0,1000.0,57436942.0,886059.0,22.13,90.38,1741145.0,5.43,0.44,23
V14578,Village_4578,District_2,Maharashtra,20.774356,81.171355,55.23,5.29,2691.0,20.15,33.24,1617.0,54.64,7040,1829,3346931.0,1575203.0,290477.0,True,72.51,11.19,66.18,7.07,124.37,False,7,175587.0,1000.0,51881104.0,671842.0,18.83,91.6,1665192.0,7.59,0.54,22
V14579,Village_4579,District_9,Gujarat,25.507566,90.207511,5.71,4.66,2625.0,23.34,33.93,1482.0,38.0,23844,5993,8552746.0,2377843.0,882348.0,False,0.0,11.82,131.78,33.36,17.14,False,1,30564.0,1000.0,63553405.0,1487576.0,17.29,89.4,1314563.0,5.39,0.78,20
V14580,Village_4580,District_23,Uttar Pradesh,29.897057,84.766131,13.38,4.9,2925.0,19.21,29.12,1182.0,15.29,20558,3746,10782666.0,3889361.0,1175280.0,True,80.88,13.53,51.94,0.84,65.88,True,7,118502.0,1000.0,51295616.0,1378674.0,20.17,79.32,1430697.0,6.09,0.57,22
V14581,Village_4581,District_4,Tamil Nadu,21.588198,69.902154,20.84,6.23,3035.0,24.5,18.89,1397.0,50.0,42849,12210,18266969.0,8651253.0,742320.0,True,67.56,22.8,10.28,5.94,48.88,False,4,69430.0,1000.0,73864175.0,1250880.0,19.82,77.2,1739690.0,7.52,0.73,25
V14582,Village_4582,District_16,Tamil Nadu,32.485063,70.698202,24.24,4.67,3011.0,22.96,18.11,376.0,18.26,32385,7380,19745680.0,6693290.0,2042250.0,True,86.35,15.88,38.79,5.81,71.95,True,14,117478.0,1000.0,66916517.0,1292433.0,16.1,87.91,1206268.0,7.52,0.56,25
V14583,Village_4583,District_4,Uttar Pradesh,10.855666,68.351457,17.34,5.34,2289.0,30.14,22.9,231.0,31.46,24292,4692,9026773.0,3983089.0,308549.0,False,0.0,6.07,95.07,33.0,135.56,False,8,197814.0,1000.0,55277270.0,2184556.0,16.88,75.87,1248092.0,4.74,0.6,24
V14584,Village_4584,District_3,Andhra Pradesh,22.456821,87.369265,20.69,6.37,3275.0,33.53,29.34,1040.0,12.57,19077,4988,6319457.0,3082564.0,257043.0,True,83.5,17.91,33.79,0.41,86.9,True,4,148443.0,1000.0,48653675.0,897230.0,23.01,86.97,2326421.0,6.8,0.3,23
V14585,Village_4585,District_11,Bihar,22.864055,81.538605,31.93,5.54,2626.0,15.64,20.44,1093.0,59.83,36809,7369,24010525.0,12699815.0,1793934.0,True,73.68,8.53,55.12,1.31,128.7,False,13,210028.0,1000.0,50151148.0,1498190.0,19.76,78.04,1559110.0,8.54,0.5,24
V14586,Village_4586,District_24,Andhra Pradesh,34.253629,93.560479,44.15,4.87,3037.0,7.65,28.63,628.0,37.32,12865,2551,6587914.0,3294713.0,210046.0,True,91.52,8.39,14.0,7.61,94.51,True,13,113940.0,1000.0,65337911.0,2319299.0,17.94,81.96,1306821.0,5.52,0.55,22
V14587,Village_4587,District_25,Bihar,10.371174,80.895153,48.23,4.31,3124.0,13.2,28.28,465.0,54.57,1383,325,898570.0,164560.0,91002.0,True,86.99,16.12,31.49,3.32,3.57,False,12,5494.0,767.48,42850021.0,1114187.0,18.1,83.8,915651.0,4.66,0.63,22
V14588,Village_4588,District_28,Gujarat,9.81291,71.716099,36.78,6.35,2313.0,24.21,31.74,1634.0,14.53,18083,3446,11183283.0,5068277.0,527642.0,True,96.78,23.89,14.5,2.65,19.67,False,13,23663.0,1000.0,66983671.0,1501310.0,18.43,88.41,1888267.0,6.53,0.96,23
V14589,Village_4589,District_3,Rajasthan,32.233958,72.793701,15.16,4.75,3263.0,13.63,30.47,747.0,25.67,1014,224,649516.0,233655.0,44800.0,True,89.0,8.11,26.92,10.95,104.9,False,16,151301.0,414.35,30761877.0,465989.0,21.64,87.58,680747.0,7.85,0.36,24
V14590,Village_4590,District_2,Uttar Pradesh,23.430584,74.600184,15.21,4.52,3046.0,24.16,25.1,365.0,18.98,1042,202,657162.0,154275.0,22898.0,False,0.0,2.53,50.19,13.36,104.88,False,1,188198.0,582.44,28700788.0,552386.0,18.37,86.23,761062.0,5.41,0.43,21
V14591,Village_4591,District_18,Bihar,19.150999,80.576804,10.78,5.35,2972.0,6.81,25.71,221.0,13.98,42835,11322,20356271.0,10926807.0,2007192.0,True,80.84,13.2,24.94,11.31,97.29,False,18,149673.0,1000.0,60226385.0,1474211.0,17.67,75.93,1309986.0,6.44,0.91,25
V14592,Village_4592,District_21,Tamil Nadu,16.571986,88.31692,15.51,6.2,2751.0,9.38,22.34,1696.0,22.92,34665,7413,21536608.0,9894572.0,2425974.0,True,80.78,15.54,69.21,6.61,140.36,False,0,202658.0,1000.0,52757897.0,1819065.0,16.7,90.46,1709337.0,6.23,0.81,23
V14593,Village_4593,District_19,Gujarat,9.647468,84.353254,5.57,6.12,2220.0,6.53,30.58,375.0,39.98,43680,8646,19885126.0,3021273.0,1303177.0,True,86.11,13.21,77.73,6.68,141.4,False,11,204983.0,1000.0,62189368.0,2223732.0,20.75,79.49,1842234.0,5.84,0.5,23
V14594,Village_4594,District_4,Uttar Pradesh,26.990216,74.755698,40.08,5.35,2696.0,17.0,29.49,1465.0,57.86,15966,4327,5768211.0,1298272.0,351620.0,True,95.81,17.82,43.97,7.36,140.9,False,10,172771.0,1000.0,51771585.0,1946234.0,21.13,76.83,1585065.0,8.84,0.68,21
V14595,Village_4595,District_7,Andhra Pradesh,30.24835,79.95024,9.49,5.17,2688.0,24.4,31.16,1119.0,49.07,43773,12098,24414647.0,11303395.0,1432500.0,False,0.0,11.0,95.03,26.73,39.04,False,1,49578.0,1000.0,62449860.0,627748.0,20.58,77.08,1496720.0,8.63,0.59,25
V14596,Village_4596,District_4,Bihar,28.029035,92.535372,59.91,5.82,2780.0,9.66,28.11,264.0,11.19,31872,6679,18948269.0,9999906.0,897390.0,False,0.0,8.71,85.82,23.51,128.94,True,8,184585.0,1000.0,63628659.0,2134064.0,20.13,83.65,1788527.0,6.84,0.48,23
V14597,Village_4597,District_7,Telangana,21.997191,76.417426,33.43,4.7,3196.0,9.99,28.3,831.0,31.83,1124,224,697597.0,290946.0,63616.0,False,0.0,8.07,243.83,20.84,59.95,False,16,91874.0,474.91,30701905.0,785671.0,23.38,78.14,744200.0,6.75,0.8,25
V14598,Village_4598,District_17,Maharashtra,17.248109,74.644878,43.97,6.14,2358.0,16.11,23.35,1445.0,55.7,41767,8305,18932517.0,4410879.0,1972834.0,True,76.78,16.13,29.14,14.23,60.23,True,11,89937.0,1000.0,49641064.0,1842392.0,21.73,75.98,1850079.0,8.35,0.42,24
V14599,Village_4599,District_23,Andhra Pradesh,22.093969,94.867685,17.84,4.83,2409.0,32.56,23.06,345.0,41.94,3451,717,2067128.0,918047.0,235604.0,True,87.69,23.8,44.82,1.76,122.53,False,8,166760.0,1000.0,51994779.0,1328270.0,16.78,90.26,1335049.0,8.39,0.74,24
V14600,Village_4600,District_1,Uttar Pradesh,29.93283,95.766554,17.86,5.97,2274.0,30.06,31.0,886.0,15.31,2163,608,1043077.0,424412.0,84926.0,True,94.82,9.54,8.14,8.7,64.12,False,8,81683.0,651.92,40113321.0,1168762.0,17.24,77.77,952316.0,8.86,0.6,21
V14601,Village_4601,District_19,Rajasthan,14.912697,91.059936,10.39,5.49,3216.0,19.84,33.94,931.0,43.63,22190,4135,8090794.0,2203370.0,501916.0,False,0.0,10.19,187.78,27.34,104.6,False,3,173511.0,1000.0,48561433.0,1406845.0,16.66,85.97,1435017.0,7.06,0.59,22
V14602,Village_4602,District_3,Karnataka,33.604276,74.138426,35.57,5.64,2239.0,11.94,30.16,456.0,33.88,26243,6896,14271103.0,6710176.0,1524352.0,True,81.41,8.34,60.57,13.2,116.97,False,13,169190.0,1000.0,46402169.0,1303434.0,18.14,85.18,1590439.0,5.63,0.98,23
V14603,Village_4603,District_14,Tamil Nadu,9.338194,96.667805,6.9,5.43,2916.0,33.69,31.24,1127.0,30.12,37628,7006,23418536.0,9835134.0,1800430.0,True,70.45,9.54,43.05,12.09,58.41,False,8,75736.0,1000.0,70188892.0,2581655.0,21.27,79.18,1668959.0,7.62,0.64,23
V14604,Village_4604,District_22,Gujarat,12.993711,68.409697,58.86,4.82,2267.0,26.45,32.4,705.0,48.27,32033,8443,14745151.0,6659847.0,1090760.0,True,80.08,19.18,1.36,12.92,32.4,False,16,47940.0,1000.0,46945384.0,1451259.0,17.43,77.28,1184880.0,8.33,0.81,23
V14605,Village_4605,District_5,Tamil Nadu,15.934314,75.77179,48.97,5.86,2494.0,8.32,20.14,1742.0,57.4,24368,5747,11217123.0,2694326.0,1344310.0,True,90.89,23.15,69.21,8.32,4.98,False,11,8669.0,1000.0,66359090.0,2550628.0,18.01,91.9,1770067.0,6.82,0.3,24
V14606,Village_4606,District_12,Madhya Pradesh,14.960311,76.120349,28.27,5.61,2607.0,26.06,18.73,735.0,10.25,31250,6596,11720916.0,6318294.0,412048.0,True,80.13,22.04,77.08,10.14,17.82,False,2,27596.0,1000.0,52529005.0,1330929.0,21.93,84.22,1890948.0,7.86,0.38,22
V14607,Village_4607,District_9,Karnataka,14.055348,96.227468,10.32,6.4,2222.0,26.05,25.63,310.0,44.51,2027,483,965954.0,254695.0,88860.0,False,0.0,8.9,49.84,18.94,78.94,False,4,100282.0,847.42,50209439.0,805581.0,23.66,90.48,2118892.0,8.24,0.64,25
V14608,Village_4608,District_29,Andhra Pradesh,26.477445,74.532596,38.91,4.34,3069.0,24.56,24.47,488.0,18.46,3475,798,2095195.0,765260.0,180201.0,True,77.28,17.22,46.48,6.95,145.59,False,6,225246.0,1000.0,69236463.0,2259223.0,23.35,77.16,1427025.0,6.09,0.89,23
V14609,Village_4609,District_14,Karnataka,28.723485,80.017498,7.77,4.78,3177.0,14.15,20.59,1269.0,59.87,32206,8589,14911725.0,3506894.0,1350317.0,True,91.48,23.27,73.77,6.89,102.54,True,14,171799.0,1000.0,62338501.0,1327153.0,22.47,80.26,1573233.0,7.03,0.46,22
V14610,Village_4610,District_21,Andhra Pradesh,8.906593,83.625451,26.13,5.74,3146.0,25.48,27.51,1732.0,44.54,34610,8526,17949230.0,4394301.0,1369228.0,True,71.09,12.59,54.97,0.29,70.84,False,2,118371.0,1000.0,68002325.0,2195096.0,21.06,89.41,1972510.0,8.7,0.99,22
V14611,Village_4611,District_3,Tamil Nadu,34.714553,79.983151,44.06,5.06,2250.0,21.27,24.98,1139.0,30.66,37564,8161,19417985.0,4158442.0,961247.0,True,76.96,11.64,66.89,14.06,56.75,False,14,101406.0,1000.0,68986507.0,1801941.0,23.92,80.24,1772415.0,6.72,0.59,21
V14612,Village_4612,District_17,Maharashtra,33.612215,91.661343,53.35,4.86,2494.0,18.56,33.32,1565.0,57.2,12213,2600,4964739.0,2286497.0,311479.0,True,99.12,17.87,38.27,1.54,65.84,False,6,90401.0,1000.0,71232635.0,2777525.0,18.15,87.29,1405207.0,4.61,0.47,22
V14613,Village_4613,District_3,Karnataka,34.166906,80.669593,12.45,4.38,3238.0,34.35,25.77,1607.0,46.78,27732,6736,17351180.0,4826272.0,1897696.0,True,65.77,22.22,15.46,2.31,84.32,True,11,133010.0,1000.0,47056593.0,1379914.0,20.94,89.63,1500262.0,7.83,0.6,20
V14614,Village_4614,District_7,Bihar,14.363376,83.16528,36.5,5.46,3250.0,27.11,26.65,1358.0,29.75,22470,5556,7506618.0,3748913.0,641056.0,True,87.96,9.59,72.49,7.49,140.19,False,3,239734.0,1000.0,63023451.0,791723.0,16.75,76.84,1282501.0,8.56,0.38,24
V14615,Village_4615,District_12,Andhra Pradesh,8.375341,87.278806,19.94,5.48,3231.0,24.71,23.94,1645.0,46.92,33489,7935,11568510.0,1745119.0,936973.0,False,0.0,7.3,67.09,20.47,102.96,False,0,151069.0,1000.0,58824129.0,1734504.0,21.17,78.78,1667939.0,6.78,0.42,23
V14616,Village_4616,District_5,Madhya Pradesh,13.866842,76.851639,51.35,5.97,2460.0,25.06,31.41,1077.0,24.27,23251,4850,8904214.0,3703401.0,870577.0,False,0.0,9.31,236.0,7.24,73.6,False,0,93770.0,1000.0,46083981.0,722554.0,18.16,87.65,1734223.0,6.16,0.79,22
V14617,Village_4617,District_24,Maharashtra,21.958286,75.904407,51.28,5.58,3005.0,13.75,27.97,1383.0,30.9,42916,10541,18924918.0,8530735.0,1645412.0,False,0.0,3.04,223.16,33.31,46.89,False,4,60201.0,1000.0,69413526.0,2662687.0,21.2,86.69,1871552.0,8.41,0.66,25
